log_loss,brier,auc,event_rate,arrivals,events,pr_auc,top_decile_lift,target,model,fold_month
0.27697845272764826,0.07651266527993923,0.7079968043200081,0.09135880377350418,186988,17083,0.23863259407817503,3.342892514318462,long_arrival_delay,full_acrf,8
0.2769576225473352,0.07652437136081548,0.7082325769428954,0.09135880377350418,186988,17083,0.23717247911865832,3.3405831498811613,long_arrival_delay,full_acrf_eta,8
0.22038835352505157,0.05518202163031505,0.6727640951385455,0.058737093378072536,177622,10433,0.1178085300385619,2.484727010042862,long_arrival_delay,calendar_weather_demand,9
0.20651469404557438,0.05236855537378483,0.7124589344910237,0.058737093378072536,177622,10433,0.18298902996989802,3.488709448323201,long_arrival_delay,early_fusion_wad,9
0.20651469404555634,0.052368555373796824,0.7124589344910237,0.058737093378072536,177622,10433,0.18298902996989802,3.488709448323201,long_arrival_delay,residual_logistic_fusion,9
0.2093586373279414,0.052915955334370185,0.7013495268944161,0.058737093378072536,177622,10433,0.17427471687985213,3.4412166029557274,long_arrival_delay,ds_fusion,9
0.2097321980348494,0.052967590561517744,0.6975203141897337,0.058737093378072536,177622,10433,0.17149932964444192,3.3380140504679416,long_arrival_delay,yager_fusion,9
0.20930838750984493,0.05292639082116965,0.7017022334549291,0.058737093378072536,177622,10433,0.1791939248082776,3.3513661710926717,long_arrival_delay,acrf_no_async,9
0.209073904570346,0.05289433893103285,0.7024231285834752,0.058737093378072536,177622,10433,0.17483677893102934,3.418593508103449,long_arrival_delay,acrf_no_reliability,9
0.20911833874575064,0.05291235839258787,0.7016956869248837,0.058737093378072536,177622,10433,0.17383799210087045,3.396581287866501,long_arrival_delay,full_acrf,9
0.20884375095049765,0.05284814816923502,0.7024099867927555,0.058737093378072536,177622,10433,0.17620197140384056,3.397338743924372,long_arrival_delay,full_acrf_eta,9
0.23404725759787412,0.060486179323170616,0.6773349898949587,0.06673365771102178,189080,12618,0.15701861479578597,2.701800501025796,long_arrival_delay,calendar_weather_demand,10
0.22382901925912196,0.05830851996781025,0.7150470067262933,0.06673365771102178,189080,12618,0.20705615258250124,3.356316373434776,long_arrival_delay,early_fusion_wad,10
0.22382901925935733,0.05830851996789367,0.7150470067262933,0.06673365771102178,189080,12618,0.20705615258250124,3.356316373434776,long_arrival_delay,residual_logistic_fusion,10
0.2294283100698612,0.059848735638939235,0.6981018171584091,0.06673365771102178,189080,12618,0.18034046049207786,3.247159962837262,long_arrival_delay,ds_fusion,10
0.22960448649333937,0.059876800286712745,0.6967253609385595,0.06673365771102178,189080,12618,0.17577940541663822,3.2318447784314492,long_arrival_delay,yager_fusion,10
0.22910115293576042,0.05974859413741671,0.6984854531742862,0.06673365771102178,189080,12618,0.18429601731892156,3.2380598450013127,long_arrival_delay,acrf_no_async,10
0.22816996348929533,0.05947211541577243,0.6994203194826523,0.06673365771102178,189080,12618,0.18416397614984636,3.334204986707203,long_arrival_delay,acrf_no_reliability,10
0.22844220834188592,0.059553121373611205,0.6992232528835715,0.06673365771102178,189080,12618,0.18221130180931933,3.3056183800135432,long_arrival_delay,full_acrf,10
0.22825681614281837,0.05949025728440616,0.699849551076208,0.06673365771102178,189080,12618,0.18832908452275787,3.3254081470914567,long_arrival_delay,full_acrf_eta,10
0.2740737235377583,0.07462825839430635,0.6827152503898692,0.0842816683097508,175483,14790,0.1664839196057798,2.434568377450461,long_arrival_delay,calendar_weather_demand,11
0.24920597698047614,0.06883354734997948,0.7576294664942744,0.0842816683097508,175483,14790,0.2764601461746831,4.377816067692276,long_arrival_delay,early_fusion_wad,11
0.24920597698103963,0.06883354735014824,0.7576294664942744,0.0842816683097508,175483,14790,0.2764601461746831,4.377816067692276,long_arrival_delay,residual_logistic_fusion,11
0.2564251025157778,0.0705140049535871,0.7407362066733383,0.0842816683097508,175483,14790,0.24072520784012577,3.779089558296023,long_arrival_delay,ds_fusion,11
0.2576858270514951,0.070693090827158,0.7351185553669385,0.0842816683097508,175483,14790,0.23654923695319588,3.784279508818465,long_arrival_delay,yager_fusion,11
0.25650786944138837,0.07053114885876546,0.7419250126102946,0.0842816683097508,175483,14790,0.24314996961978816,3.8011381275716674,long_arrival_delay,acrf_no_async,11
0.25392172865019197,0.06981374834978908,0.7467077048598167,0.0842816683097508,175483,14790,0.2543540560544319,3.953189471809219,long_arrival_delay,acrf_no_reliability,11
0.2541870546980142,0.06988443543001067,0.7455301757225478,0.0842816683097508,175483,14790,0.25192450152127416,3.9504855118421807,long_arrival_delay,full_acrf,11
0.25354775174439403,0.06975623200917423,0.7466766270753423,0.0842816683097508,175483,14790,0.2537026122438694,4.015328986948568,long_arrival_delay,full_acrf_eta,11
0.33779886267676,0.09392200578416116,0.6512973897414778,0.10667611001500818,177903,18978,0.18515839002473497,2.2344792805101474,long_arrival_delay,calendar_weather_demand,12
0.3188485537489243,0.08900145113431596,0.7022959059771203,0.10667611001500818,177903,18978,0.2870714227453632,3.1742468837409534,long_arrival_delay,early_fusion_wad,12
0.31884855374898863,0.08900145113433892,0.7022959059771203,0.10667611001500818,177903,18978,0.2870714227453632,3.1742468837409534,long_arrival_delay,residual_logistic_fusion,12
0.3230025953583272,0.09065706359103867,0.6900839538783248,0.10667611001500818,177903,18978,0.24296392592097696,3.0254868346634916,long_arrival_delay,ds_fusion,12
