log_loss,brier,auc,event_rate,arrivals,events,pr_auc,outer_fold_month,inner_valid_month,eta,selected,eta_objective,note,target
0.05992446076795848,0.011784777981509252,0.7446386824140346,0.011781860276153003,179683,2117,0.04081711307895994,4,3,3.0,False,auc,grid_search,cancellation
0.0599333719761474,0.011784340624551616,0.744615740582925,0.011781860276153003,179683,2117,0.040840202906412916,4,3,2.5,False,auc,grid_search,cancellation
0.059925526965243836,0.01177572589136491,0.7446028517643112,0.011781860276153003,179683,2117,0.04089434852518212,4,3,1.5,False,auc,grid_search,cancellation
0.05994082195871522,0.011783492677212326,0.7446013088304007,0.011781860276153003,179683,2117,0.04086433987762696,4,3,2.0,False,auc,grid_search,cancellation
0.05989809847929093,0.01175915553599409,0.7444922367040876,0.011781860276153003,179683,2117,0.04073643004564171,4,3,1.0,False,auc,grid_search,cancellation
0.059886071951441924,0.011742516633896848,0.7442352264783038,0.011781860276153003,179683,2117,0.040513712871802665,4,3,0.5,False,auc,grid_search,cancellation
0.05983074749604496,0.011704212030405569,0.7439864097636305,0.011781860276153003,179683,2117,0.04090277938573401,4,3,0.0,False,auc,grid_search,cancellation
0.056692649837939736,0.01116392604293832,0.7799726937534186,0.011453077124599911,175586,2011,0.055442859905760915,5,4,4.0,True,auc,grid_search,cancellation
0.056696247001947725,0.011164065181984423,0.7799054501695378,0.011453077124599911,175586,2011,0.05542129299618237,5,4,3.5,False,auc,grid_search,cancellation
0.0567005534960665,0.011164095977063722,0.7797825971272935,0.011453077124599911,175586,2011,0.05539820504324196,5,4,3.0,False,auc,grid_search,cancellation
0.05671046750642914,0.011164273904409473,0.7796561916803111,0.011453077124599911,175586,2011,0.05536705279131399,5,4,2.5,False,auc,grid_search,cancellation
0.05672013043905284,0.011164396635385545,0.7793986566610132,0.011453077124599911,175586,2011,0.05535526358383124,5,4,2.0,False,auc,grid_search,cancellation
0.056741868627567596,0.01116452898824143,0.7787950945014862,0.011453077124599911,175586,2011,0.055061937901956,5,4,1.5,False,auc,grid_search,cancellation
0.056852438195391604,0.011163843834293544,0.7767454371832067,0.011453077124599911,175586,2011,0.054351872997606784,5,4,1.0,False,auc,grid_search,cancellation
0.057029549204906736,0.011169075985384155,0.7738617525831748,0.011453077124599911,175586,2011,0.05322733830072945,5,4,0.5,False,auc,grid_search,cancellation
0.0573061833716654,0.011174961140716939,0.7665364762852275,0.011453077124599911,175586,2011,0.05173888975209374,5,4,0.0,False,auc,grid_search,cancellation
0.06355881509345625,0.01297630297889878,0.7818151860169539,0.013463090228699235,184653,2486,0.06698737745125695,6,5,4.0,True,auc,grid_search,cancellation
0.06357656405842058,0.01297787003884153,0.7816634505727311,0.013463090228699235,184653,2486,0.0668894388304509,6,5,3.5,False,auc,grid_search,cancellation
0.06359576939512716,0.012979438662313658,0.7815111741310137,0.013463090228699235,184653,2486,0.06679894910636765,6,5,3.0,False,auc,grid_search,cancellation
0.06361858145066136,0.012981026921097543,0.7813126567565082,0.013463090228699235,184653,2486,0.06673226626411145,6,5,2.5,False,auc,grid_search,cancellation
0.06363157323243579,0.012980445293603586,0.7811177342551501,0.013463090228699235,184653,2486,0.06672210291230239,6,5,1.5,False,auc,grid_search,cancellation
0.0636406635781793,0.012982377617103219,0.781105081538237,0.013463090228699235,184653,2486,0.06668198560520697,6,5,2.0,False,auc,grid_search,cancellation
0.06367563017981998,0.012976332150047381,0.7802830943613439,0.013463090228699235,184653,2486,0.06685229509015078,6,5,1.0,False,auc,grid_search,cancellation
